date,open,high,low,close,volume,dividends,stock_splits,adjusted_close
2024-04-25,109.01524608979294,110.65213926870786,108.20169769135468,110.53451538085938,8045900,0.0,0.0,110.53451538085938
2024-04-26,109.63274018572056,110.77954489759928,109.1132478364842,110.49530029296876,6304800,0.0,0.0,110.49530029296876
2024-04-29,110.79916105952351,111.6225057939322,108.15267981716596,109.85819244384766,7151200,0.0,0.0,109.85819244384766
2024-04-30,109.77976622738248,109.81897418412775,108.60355743763604,108.8976058959961,8156600,0.0,0.0,108.8976058959961
2024-05-01,109.083842296027,109.76996284667476,108.02524989375348,108.28990173339844,6338400,0.0,0.0,108.28990173339844
2024-05-02,109.22106169610468,110.63251817160167,108.36830549579976,110.3874740600586,6799800,0.0,0.0,110.3874740600586
2024-05-03,111.28923648389124,111.84793676856212,110.56390799530074,111.4068603515625,7411100,0.0,0.0,111.4068603515625
2024-05-06,112.52426277558132,114.6218398422981,111.88714656862832,114.1611557006836,16303200,0.0,0.0,114.1611557006836
2024-05-07,105.1239330864669,105.74144160966476,102.14419553097324,103.3008041381836,55084600,0.0,0.0,103.3008041381836
2024-05-08,102.82051914685393,104.36919985380266,102.3696388419486,103.34981536865234,15238100,0.0,0.0,103.34981536865234
2024-05-09,102.54607386125994,104.02613507482316,102.32062996325526,103.7026824951172,15096000,0.0,0.0,103.7026824951172
2024-05-10,104.80046782804364,104.89848398076956,103.33020310269572,103.69287109375,15884600,0.0,0.0,103.69287109375
2024-05-13,103.49683842514236,104.5260267948998,103.49683842514236,103.73208618164062,9666400,0.0,0.0,103.73208618164062
2024-05-14,103.21259233972847,103.8889090651296,102.86952456924782,103.2615966796875,11278400,0.0,0.0,103.2615966796875
2024-05-15,103.52624366178468,103.78108416515036,99.38009381485858,100.73273468017578,20745600,0.0,0.0,100.73273468017578
2024-05-16,100.99739412589796,101.96776683108553,100.80135432606218,101.32085418701172,9476700,0.0,0.0,101.32085418701172
2024-05-17,101.57568090457072,101.76191681956526,100.99738039949698,101.20321655273438,7356000,0.0,0.0,101.20321655273438
2024-05-20,101.281644672517,101.61490110989224,100.48769658213702,100.86016845703124,7667400,0.0,0.0,100.86016845703124
2024-05-21,100.9483793420622,101.64430378519764,100.6837349677473,100.96798706054688,7333300,0.0,0.0,100.96798706054688
2024-05-22,100.93857509612256,101.77172359112,100.7131312200359,100.97777557373048,7190300,0.0,0.0,100.97777557373048
2024-05-23,100.9385907382834,100.96799484012249,98.28230554045794,98.66458129882812,10504000,0.0,0.0,98.66458129882812
2024-05-24,98.85080308833376,100.06621991050544,98.69397872974076,99.74276733398438,6451600,0.0,0.0,99.74276733398438
2024-05-28,99.3506940479361,100.82095884839512,98.9488180796303,100.40928649902344,7813100,0.0,0.0,100.40928649902344
2024-05-29,99.74276335848988,100.05641954132793,98.77238323314288,98.88020324707033,7376300,0.0,0.0,98.88020324707033
2024-05-30,99.135055855518,100.04662034786152,98.96842763646094,99.68395233154295,7300600,0.0,0.0,99.68395233154295
2024-05-31,99.50752217788283,102.01677928429191,99.3997096349956,101.85015106201172,14735800,0.0,0.0,101.85015106201172
2024-06-03,102.1049832630769,102.15399507888354,100.44849007858738,100.73273468017578,6908600,0.0,0.0,100.73273468017578
2024-06-04,100.08583765645,101.43847873221488,99.61534957722718,101.28165435791016,7269100,0.0,0.0,101.28165435791016
2024-06-05,100.95817979333437,101.03659570831896,99.02723088621946,99.4879150390625,10796900,0.0,0.0,99.4879150390625
2024-06-06,99.0468423292974,99.90939499210992,98.81159457549566,99.20366668701172,10294700,0.0,0.0,99.20366668701172
2024-06-07,98.8606021798376,100.24264715328434,98.5567498584872,99.5271224975586,6047800,0.0,0.0,99.5271224975586
2024-06-10,99.24287762886075,100.8111586439083,98.64496932341235,100.70333862304688,7621900,0.0,0.0,100.70333862304688
2024-06-11,100.60531623414909,100.84055650230606,98.74297937236912,98.8704071044922,9134200,0.0,0.0,98.8704071044922
2024-06-12,99.19386058396668,99.67415246183258,98.26269588356334,98.80179595947266,9041800,0.0,0.0,98.80179595947266
2024-06-13,98.6155537937864,99.06643406597316,97.63537733821008,98.1058578491211,10164600,0.0,0.0,98.1058578491211
2024-06-14,97.83141889517636,98.39011922859471,97.28252242112426,97.98825073242188,7087600,0.0,0.0,97.98825073242188
2024-06-17,98.9782262245796,99.89958704910208,98.625362086455,99.50751495361328,10389000,0.0,0.0,99.50751495361328
2024-06-18,99.11545066011546,99.74276302368588,98.61555854978012,99.4879150390625,7044700,0.0,0.0,99.4879150390625
2024-06-20,98.57635371393252,99.91919825749358,98.3901177794848,99.82117462158205,7886900,0.0,0.0,99.82117462158205
2024-06-21,99.78197619430848,100.50730475042796,99.5761325371812,100.2426528930664,14137300,0.0,0.0,100.2426528930664
2024-06-24,100.2230489103425,101.03659721459157,99.88979248391952,99.95840454101562,7393600,0.0,0.0,99.95840454101562
2024-06-25,100.62492954780532,101.62470635168476,99.75256552682777,100.17404174804688,10296100,0.0,0.0,100.17404174804688
2024-06-26,99.87999359146454,100.3406777740834,99.4193094088457,100.1544418334961,10122300,0.0,0.0,100.1544418334961
2024-06-27,100.01721018025412,100.2524504445434,99.79176629661836,100.1446304321289,8365200,0.0,0.0,100.1446304321289
2024-06-28,99.99760938917574,100.54651334807592,96.42976730801604,97.3217315673828,21439400,0.0,0.0,97.3217315673828
2024-07-01,97.42954483933026,97.7628012572298,95.93967238312965,96.09650421142578,15299000,0.0,0.0,96.09650421142578
2024-07-02,95.99849626843262,96.04750061035156,95.02811607369966,96.04750061035156,13340300,0.0,0.0,96.04750061035156
2024-07-03,95.90047225383177,97.11589658787506,95.89067587237852,96.65521240234376,5030000,0.0,0.0,96.65521240234376
2024-07-05,96.36115681561724,96.36115681561724,95.64563210273953,96.04750061035156,8550800,0.0,0.0,96.04750061035156
2024-07-08,96.19520731209184,96.78602496141718,95.40744543788874,95.8801040649414,8167600,0.45,0.0,95.8801040649414
2024-07-09,95.97857405169502,96.0376535638351,94.67877219603452,95.56500244140624,9044400,0.0,0.0,95.56500244140624
2024-07-10,95.46652313503608,95.79147546541938,94.7772371426962,95.48622131347656,7761100,0.0,0.0,95.48622131347656
2024-07-11,95.52560193231592,96.08687976707832,94.82646691095594,95.1218719482422,7422600,0.0,0.0,95.1218719482422
2024-07-12,95.61422092876964,96.33305412491224,95.49606191923893,95.64376068115234,6465700,0.0,0.0,95.64376068115234
2024-07-15,95.84070913775398,95.99825699500394,95.12187590971294,95.38774871826172,7417700,0.0,0.0,95.38774871826172
2024-07-16,95.5354546208051,97.20944674409364,95.0628035011066,96.96327209472656,10755500,0.0,0.0,96.96327209472656
2024-07-17,96.79587138714376,97.10112553648663,95.05295073004454,95.82101440429688,9456100,0.0,0.0,95.82101440429688
2024-07-18,95.87026077684236,96.5595468239897,95.2006653970473,95.3089828491211,7529400,0.0,0.0,95.3089828491211
2024-07-19,95.3385159392111,95.3385159392111,93.97963460729876,94.27503967285156,9301000,0.0,0.0,94.27503967285156
2024-07-22,93.65468228877091,93.7039202226979,92.05946788897664,92.6896743774414,13377000,0.0,0.0,92.6896743774414
2024-07-23,89.31215175100272,90.28700868391144,88.4554688563691,89.5484848022461,22534700,0.0,0.0,89.5484848022461
2024-07-24,88.8395054307311,89.36139446636126,88.2092989523112,88.42593383789062,11768500,0.0,0.0,88.42593383789062
2024-07-25,88.70164587471675,89.11521745656115,87.84495544433594,87.84495544433594,10765300,0.0,0.0,87.84495544433594
2024-07-26,88.62287605182016,89.16446329942077,87.97297135469942,88.55394744873047,11301900,0.0,0.0,88.55394744873047
2024-07-29,89.00690293376387,91.13385544607864,88.8099662252846,90.7301254272461,13024800,0.0,0.0,90.7301254272461
2024-07-30,90.2673101227097,92.60104828340128,90.2673101227097,92.35487365722656,9896100,0.0,0.0,92.35487365722656
2024-07-31,92.35488468049294,93.38881372624212,92.20717838462755,92.25641632080078,10241800,0.0,0.0,92.25641632080078
2024-08-01,92.42380888634592,92.5124281520564,91.18308657782178,91.62620544433594,9263600,0.0,0.0,91.62620544433594
2024-08-02,90.7498207484724,90.78920207880525,87.63816976642231,88.19944763183594,15433600,0.0,0.0,88.19944763183594
2024-08-05,85.5604475950679,88.18959064970795,85.09763812221642,86.43682861328125,19103200,0.0,0.0,86.43682861328125
2024-08-06,86.8799569975094,90.5036479881022,86.6140841800093,88.59333038330078,21717500,0.0,0.0,88.59333038330078
2024-08-07,86.65346971926473,87.87449377994776,84.43789805030626,84.64468383789062,30581900,0.0,0.0,84.64468383789062
2024-08-08,83.8470804411147,85.00902499467462,82.62605638043168,84.64468383789062,21890500,0.0,0.0,84.64468383789062
2024-08-09,84.81208382380636,84.93025035494252,83.4138136789706,84.89086151123047,16008400,0.0,0.0,84.89086151123047
2024-08-12,84.54622265075332,85.05826261872225,84.1720398861858,84.63484191894531,11754600,0.0,0.0,84.63484191894531
2024-08-13,85.13704068304973,85.13704068304973,84.00463578215835,84.29019927978516,14615200,0.0,0.0,84.29019927978516
2024-08-14,84.69392869197331,85.21581774796363,84.25080981436813,84.9794921875,9475100,0.0,0.0,84.9794921875
2024-08-15,85.91495212230609,87.5692460568005,85.87556327712122,87.43138885498047,12401000,0.0,0.0,87.43138885498047
2024-08-16,87.59877709677801,88.29791212577659,86.98826132613758,87.93357849121094,10277700,0.0,0.0,87.93357849121094
2024-08-19,88.04189971055462,89.55832884487184,88.04189971055462,89.4303207397461,9723600,0.0,0.0,89.4303207397461
2024-08-20,89.00689972571521,89.28261411271026,87.94342350788838,88.3668441772461,8863400,0.0,0.0,88.3668441772461
2024-08-21,88.83950648726407,89.39093528427594,88.0615937128201,89.33185577392578,7637600,0.0,0.0,89.33185577392578
2024-08-22,89.59771740064136,89.98174922744127,88.32745539174412,88.5440902709961,7613000,0.0,0.0,88.5440902709961
2024-08-23,88.77057863557678,89.36139628201802,88.30776910019074,89.17430114746094,7369200,0.0,0.0,89.17430114746094
2024-08-26,89.52879187146507,90.39533141816408,89.52879187146507,90.3756332397461,8043800,0.0,0.0,90.3756332397461
2024-08-27,90.03099090980437,90.31655439774627,89.36139557906391,89.50910186767578,7237400,0.0,0.0,89.50910186767578
2024-08-28,88.94783255102386,89.23339606647927,87.40185594159604,88.12068176269531,8569700,0.0,0.0,88.12068176269531
2024-08-29,89.0659822376961,89.31215687905254,88.25852971455315,88.43577575683594,6181800,0.0,0.0,88.43577575683594
2024-08-30,88.60318163140099,89.06598365388058,88.03205465133598,88.99705505371094,8403600,0.0,0.0,88.99705505371094
2024-09-03,88.23883290044405,89.10536487308448,87.18520580936006,87.76617431640625,8465500,0.0,0.0,87.76617431640625
2024-09-04,87.58893343682482,88.64256058986356,87.46092532926724,87.88434600830078,6317200,0.0,0.0,87.88434600830078
2024-09-05,88.29791488518117,88.29791488518117,86.98826404461416,87.29352569580078,6234100,0.0,0.0,87.29352569580078
2024-09-06,87.0965817088042,87.72678816507708,86.37775599117427,86.59439086914062,7791500,0.0,0.0,86.59439086914062
2024-09-09,86.87010697373003,87.52985319684416,86.46637696359369,86.98826599121094,8750200,0.0,0.0,86.98826599121094
2024-09-10,86.97842705201714,87.52985585072378,86.63378405282549,87.04735565185547,6858300,0.0,0.0,87.04735565185547
2024-09-11,86.70271683046278,87.07689960295042,85.26505022858214,86.96858215332031,10779000,0.0,0.0,86.96858215332031
2024-09-12,86.87010231499339,87.96311824399699,86.83071347372756,87.93357849121094,7173300,0.0,0.0,87.93357849121094
2024-09-13,88.08128478276795,89.33185618371155,88.02220527214679,89.16445922851562,7084200,0.0,0.0,89.16445922851562
2024-09-16,89.70604087005559,90.95661229792329,89.5583345776687,90.44456481933594,9028600,0.0,0.0,90.44456481933594
2024-09-17,90.95660960653647,91.82314164349611,90.75966538496348,91.4391098022461,8193100,0.0,0.0,91.4391098022461
2024-09-18,92.08899952981488,92.63058670467368,91.27170549228244,92.14808654785156,10289800,0.0,0.0,92.14808654785156
2024-09-19,93.36912034418708,93.83192988520146,91.89207245379434,92.02008056640624,10912400,0.0,0.0,92.02008056640624
2024-09-20,91.77390350535512,92.5715144538035,91.39972075418136,92.31549072265624,19251500,0.0,0.0,92.31549072265624
2024-09-23,92.26625004234698,92.26625004234698,90.74982090435722,91.54742431640624,7338700,0.0,0.0,91.54742431640624
2024-09-24,91.91176579289676,92.35488468049294,91.0452337098897,92.25641632080078,7860300,0.0,0.0,92.25641632080078
2024-09-25,92.20717287234922,92.99493472810158,91.92160938745532,92.4828872680664,8408200,0.0,0.0,92.4828872680664
2024-09-26,93.01462654920422,94.32427745778276,92.7389121500622,93.74330139160156,10061600,0.0,0.0,93.74330139160156
2024-09-27,94.02886895428853,95.41729761211188,93.82208314597202,94.5409164428711,10155400,0.0,0.0,94.5409164428711
2024-09-30,95.36805971838164,96.07704392586896,93.97963857259752,94.7181625366211,7982300,0.0,0.0,94.7181625366211
2024-10-01,93.73346433763074,94.3833615223013,91.89207520786458,92.61090850830078,10099200,0.0,0.0,92.61090850830078
2024-10-02,92.1579295727486,93.13278650282318,92.1579295727486,92.70936584472656,6144200,0.0,0.0,92.70936584472656
2024-10-03,92.17762836607712,92.65027944504214,91.70496977445862,92.19731903076172,6180300,0.0,0.0,92.19731903076172
2024-10-04,92.85707664038416,93.881156525333,92.45334662720025,93.6940689086914,6308900,0.0,0.0,93.6940689086914
2024-10-07,93.63497846456004,93.68421639551828,90.35593810944631,90.9762954711914,11043600,0.0,0.0,90.9762954711914
2024-10-08,91.10430873971283,92.30564220173792,90.2870146331,91.09446716308594,10209100,0.0,0.0,91.09446716308594
2024-10-09,90.4544122177764,92.57151566866386,90.06053128299321,92.16778564453124,8654500,0.0,0.0,92.16778564453124
2024-10-10,92.28595671787032,92.44350459194024,91.27171833195943,91.56712341308594,6698000,0.0,0.0,91.56712341308594
2024-10-11,91.42926140051188,93.16233300011696,91.38003097923884,92.6896743774414,8089100,0.0,0.0,92.6896743774414
2024-10-14,92.73891005626592,93.73345769870592,92.3647273105432,93.5168228149414,6262000,0.0,0.0,93.5168228149414
2024-10-15,93.792535716125,94.18641663373656,92.24655931243883,92.7782974243164,6535800,0.0,0.0,92.7782974243164
2024-10-16,92.2957983421004,95.30897349925672,92.19732247703608,95.26958465576172,9936300,0.0,0.0,95.26958465576172
2024-10-17,95.44683703454686,95.8407179830038,94.14703516349692,95.06280517578124,9542500,0.0,0.0,95.06280517578124
2024-10-18,95.5256080867201,96.04749711427064,94.58029838372508,95.79147338867188,8609700,0.0,0.0,95.79147338867188
2024-10-21,95.712698136118,95.95887277897084,94.48182492185389,95.1415786743164,8189900,0.0,0.0,95.1415786743164
2024-10-22,94.72799699178393,95.77178255773411,94.72799699178393,95.25973510742188,5344300,0.0,0.0,95.25973510742188
2024-10-23,95.44683180115436,95.65361759740888,94.52121274993078,94.76738739013672,5388500,0.0,0.0,94.76738739013672
2024-10-24,95.12188187985645,95.31882610459664,93.7925402916396,93.94024658203124,5015300,0.0,0.0,93.94024658203124
2024-10-25,94.3439608444754,95.36804818559786,93.55620655237196,93.57589721679688,6638100,0.0,0.0,93.57589721679688
2024-10-28,93.7629964611726,95.2105045213252,93.75314737220012,94.72799682617188,8146400,0.0,0.0,94.72799682617188
2024-10-29,94.78708850094262,95.14158059481868,94.21596151495852,94.65907287597656,6834400,0.0,0.0,94.65907287597656
2024-10-30,94.2356532841415,95.23020097652578,93.4872877551146,93.6251449584961,7718200,0.0,0.0,93.6251449584961
2024-10-31,93.8122268807276,95.15141750014403,93.54636157970027,94.72799682617188,8147700,0.0,0.0,94.72799682617188
2024-11-01,94.23564618388636,94.9150905726834,93.37896327208512,94.34396362304688,7944900,0.0,0.0,94.34396362304688
2024-11-04,94.36366863067042,94.55075625604506,93.5759067456953,94.32427978515624,6088000,0.0,0.0,94.32427978515624
2024-11-05,94.1371822630836,95.19080943777836,93.79253926438044,95.15142059326172,6561700,0.0,0.0,95.15142059326172
2024-11-06,96.70725094873887,98.02675101130473,96.70725094873887,97.37684631347656,11325100,0.0,0.0,97.37684631347656
2024-11-07,97.2685229608994,97.99719779479877,96.62846739169622,97.41622924804688,7805100,0.0,0.0,97.41622924804688
2024-11-08,97.2192887043375,97.74117772069992,96.11642365149272,97.50484466552734,7982100,0.0,0.0,97.50484466552734
2024-11-11,97.4851562664288,99.35608501043647,97.4851562664288,99.3166961669922,9137900,0.0,0.0,99.3166961669922
2024-11-12,99.01144750127192,99.74012236368796,97.97751096343036,99.44470977783205,9366200,0.0,0.0,99.44470977783205
2024-11-13,99.2477630936205,101.62088258105769,98.81449334792518,101.14823150634766,17701300,0.0,0.0,101.14823150634766
2024-11-14,108.64179411151392,113.05323946068609,106.7413255869947,107.45030975341795,47436100,0.0,0.0,107.45030975341795
2024-11-15,108.56301872821416,113.42743213015348,108.56301872821416,113.3191146850586,32048000,0.0,0.0,113.3191146850586
2024-11-18,111.59588754757984,113.67360207183388,111.16261778512954,111.80267333984376,14226200,0.0,0.0,111.80267333984376
2024-11-19,110.3354725677672,110.778583898299,109.12429007824493,110.6998062133789,12166800,0.0,0.0,110.6998062133789
2024-11-20,110.54226062730127,112.61997515567089,109.76434787620356,112.51165771484376,9319300,0.0,0.0,112.51165771484376
2024-11-21,112.4033370149943,114.47120239442746,112.08823379062976,112.96461486816406,10261000,0.0,0.0,112.96461486816406
2024-11-22,112.10793350637545,114.55983090368584,111.86175885769536,113.8803939819336,10098000,0.0,0.0,113.8803939819336
2024-11-25,113.9099257639524,114.79615593969456,113.17140186960953,114.22502899169922,10397800,0.0,0.0,114.22502899169922
2024-11-26,114.22503601906972,114.6386076223087,113.67360721475109,113.6834487915039,6808100,0.0,0.0,113.6834487915039
2024-11-27,113.68344141294976,116.39136234971484,113.68344141294976,115.80054473876952,8142400,0.0,0.0,115.80054473876952
2024-11-29,115.4657605810883,115.93841170462812,114.94387152221329,115.67254638671876,5095200,0.0,0.0,115.67254638671876
2024-12-02,115.9777949801004,116.81478725202038,114.76661996062845,115.3672866821289,8390500,0.0,0.0,115.3672866821289
2024-12-03,115.209723773325,115.43620773246396,113.68343810289058,114.66813659667967,9194000,0.0,0.0,114.66813659667967
2024-12-04,114.1954932810252,115.49529508058184,114.0674776600418,115.19988250732422,7996200,0.0,0.0,115.19988250732422
2024-12-05,114.76662227234108,115.47559893788028,114.28411456000444,114.7173843383789,9823600,0.0,0.0,114.7173843383789
2024-12-06,114.76662449645038,115.46575959886914,114.44167215637216,114.9438705444336,6677900,0.0,0.0,114.9438705444336
2024-12-09,114.60905480659152,115.38696750269712,112.1670067977579,112.85629272460938,8666100,0.0,0.0,112.85629272460938
2024-12-10,112.89569435600342,113.19109942412878,111.97992437077218,112.97447204589844,7526400,0.0,0.0,112.97447204589844
2024-12-11,112.8858324768097,113.28956245728924,112.23593539044305,112.85629272460938,6426800,0.0,0.0,112.85629272460938
2024-12-12,112.94491675117249,113.25017839965857,112.4131861638039,113.14186096191406,5285100,0.0,0.0,113.14186096191406
2024-12-13,112.57073601754011,113.20094247779052,111.56634681922031,111.60572814941406,6864500,0.0,0.0,111.60572814941406
2024-12-16,111.7639848073583,111.8332188323924,110.5078796257559,110.88372039794922,10528500,0.5,0.0,110.88372039794922
2024-12-17,109.81552922358578,112.79260732129272,109.58804923784724,111.78376007080078,12238600,0.0,0.0,111.78376007080078
2024-12-18,112.10026524918818,114.84986350115642,110.02323689575454,110.1320343017578,12292800,0.0,0.0,110.1320343017578
2024-12-19,110.43864615434012,111.67497342610584,110.03312718714842,110.15181732177734,9468500,0.0,0.0,110.15181732177734
2024-12-20,109.40012242269523,111.73430879160782,109.22209100316996,110.8045883178711,17955300,0.0,0.0,110.8045883178711
2024-12-23,110.38919011338136,110.62656283684323,109.10340673157248,110.18148803710938,6037200,0.0,0.0,110.18148803710938
2024-12-24,110.03312027263564,111.50682017510864,109.9737789820216,111.32878875732422,2475000,0.0,0.0,111.32878875732422
2024-12-26,110.89361181525132,112.0804829577595,110.63645363419558,111.31890869140624,4781400,0.0,0.0,111.31890869140624
2024-12-27,110.59689261484246,110.89361417976768,109.6473941714018,110.32984924316406,4523800,0.0,0.0,110.32984924316406
2024-12-30,109.22209525846375,110.3199544639852,108.6286596855734,109.58805084228516,5716300,0.0,0.0,109.58805084228516
2024-12-31,109.56826935516948,110.36940703033632,109.4594719491662,110.1320343017578,4757500,0.0,0.0,110.1320343017578
2025-01-02,110.47820557334543,110.97273649810695,108.9649421509261,109.60783386230467,5688100,0.0,0.0,109.60783386230467
2025-01-03,110.15181676014308,110.31995545721963,108.97483078872156,109.9441146850586,5393100,0.0,0.0,109.9441146850586
2025-01-06,110.2507236776725,111.61562629000218,109.65728808735275,109.83531951904295,6274400,0.0,0.0,109.83531951904295
2025-01-07,110.92328947071768,112.4958942112047,110.07269566466226,110.17160034179688,7878800,0.0,0.0,110.17160034179688
2025-01-08,109.78585987396625,109.89465727571496,107.4516734207182,108.5594253540039,7805300,0.0,0.0,108.5594253540039
2025-01-10,108.79680271846594,109.33089701914248,106.44283824891498,107.4615707397461,8835500,0.0,0.0,107.4615707397461
2025-01-13,106.7494434767557,107.42200582213036,105.55267956950456,106.8978042602539,6690200,0.0,0.0,106.8978042602539
2025-01-14,107.49124252346483,107.7681786350508,106.43294664222252,106.93737030029295,5501600,0.0,0.0,106.93737030029295
2025-01-15,107.97587315491904,108.401170023903,106.80877994788928,106.9967041015625,6296900,0.0,0.0,106.9967041015625
2025-01-16,107.1055096100533,107.41211637162267,104.99881056705206,105.29552459716795,7872800,0.0,0.0,105.29552459716795
2025-01-17,105.66147913189828,106.56152149053146,105.37465029019629,105.84939575195312,7144300,0.0,0.0,105.84939575195312
2025-01-21,105.92851944244892,108.25281321091066,105.6318054239316,107.51101684570312,8643700,0.0,0.0,107.51101684570312
2025-01-22,108.35173085786396,108.35173085786396,107.0461694915308,107.61981964111328,8781700,0.0,0.0,107.61981964111328
2025-01-23,107.31320629356335,109.8550948412598,107.3033135626078,109.82542419433594,7608300,0.0,0.0,109.82542419433594
2025-01-24,109.94411234200932,112.1497159108614,109.41990325403307,110.93317413330078,8304500,0.0,0.0,110.93317413330078
2025-01-27,110.4584192521396,112.83216901957242,110.24082445444976,112.10025787353516,10176900,0.0,0.0,112.10025787353516
2025-01-28,111.6156240950433,111.72442149815572,110.33973345067808,110.91339111328124,6516800,0.0,0.0,110.91339111328124
2025-01-29,112.25851868153497,113.12889038296689,111.52661503383216,111.95191192626952,7607100,0.0,0.0,111.95191192626952
2025-01-30,112.84205449775082,113.92013575839776,111.88267091280665,112.18927764892578,6236200,0.0,0.0,112.18927764892578
2025-01-31,112.06070637892776,112.76293936031657,111.52661209464412,111.82332611083984,7793400,0.0,0.0,111.82332611083984
2025-02-03,110.13202887413902,113.34647969358954,109.64739070960889,112.75304412841795,8870700,0.0,0.0,112.75304412841795
2025-02-04,112.55523800170222,113.40583176957502,111.27934734989304,112.06070709228516,13521100,0.0,0.0,112.06070709228516
2025-02-05,114.43444953667974,117.29283759233114,109.0242877207673,109.33089447021484,23310000,0.0,0.0,109.33089447021484
2025-02-06,110.6562352982524,111.44748778402172,107.95610071650476,110.86393737792967,12470800,0.0,0.0,110.86393737792967
2025-02-07,110.38919630748538,111.31891688329806,109.59794379029032,109.64739990234376,8669300,0.0,0.0,109.64739990234376
2025-02-10,109.92432655046264,110.16169926679608,107.5011281874501,108.0846710205078,8239500,0.0,0.0,108.0846710205078
2025-02-11,107.194515696986,107.85719284117596,106.51206818285584,107.8275146484375,7456700,0.0,0.0,107.8275146484375
2025-02-12,107.0659410197461,108.33193893022693,106.57141011434312,108.03522491455078,6521200,0.0,0.0,108.03522491455078
2025-02-13,107.72861152019068,108.5594273720852,107.3725486616563,108.39128112792967,6553200,0.0,0.0,108.39128112792967
2025-02-14,108.65833672102131,109.3012284402616,108.39128579265632,109.17264556884766,5964500,0.0,0.0,109.17264556884766
2025-02-18,108.57920522000332,108.71767327090824,107.52090937611987,108.36161041259766,8362900,0.0,0.0,108.36161041259766
2025-02-19,107.94620854232087,110.53755327794146,107.94620854232087,110.1320343017578,8452100,0.0,0.0,110.1320343017578
2025-02-20,110.02322965854276,110.3001657479916,108.1835741546982,109.34078216552734,5970100,0.0,0.0,109.34078216552734
2025-02-21,109.7858594169306,110.53754849517172,106.73954727253368,107.4714584350586,9082100,0.0,0.0,107.4714584350586
2025-02-24,107.64947909263448,110.33972830608548,107.4615624881551,109.9836654663086,7093300,0.0,0.0,109.9836654663086
2025-02-25,110.21115627143,110.67601652307508,107.87696982831964,109.3209991455078,7289000,0.0,0.0,109.3209991455078
2025-02-26,108.85614493283006,112.01125465298912,108.85614493283006,110.6067886352539,7831600,0.0,0.0,110.6067886352539
2025-02-27,111.09142280817528,111.88267527890292,109.8452028078592,110.09246826171876,7854700,0.0,0.0,110.09246826171876
2025-02-28,110.24082826081666,112.7431534287647,109.78586073445726,112.55523681640624,14609400,0.0,0.0,112.55523681640624
2025-03-03,112.8222799482311,114.28609474184032,110.77492231092933,111.55628204345705,7884700,0.0,0.0,111.55628204345705
2025-03-04,110.47819801508012,111.02218501347863,107.085715801472,107.817626953125,12658000,0.0,0.0,107.817626953125
2025-03-05,108.14401238215764,109.72651728123782,107.03626800793263,108.11434173583984,9956100,0.0,0.0,108.11434173583984
2025-03-06,107.19451612179827,107.6395984633264,103.87126784053643,104.27678680419922,11618800,0.0,0.0,104.27678680419922
2025-03-07,103.85148763066992,104.61306188641342,102.17997079600798,104.3559112548828,12715900,0.0,0.0,104.3559112548828
2025-03-10,103.28773140520892,103.65368701371676,100.99310816821853,101.95249938964844,10947100,0.0,0.0,101.95249938964844
2025-03-11,98.69848122911792,99.93480852047485,96.38407261580748,96.82915496826172,16906000,0.0,0.0,96.82915496826172
2025-03-12,97.60062177765585,98.40175944600448,95.32577654814791,97.67974853515624,11891800,0.0,0.0,97.67974853515624
2025-03-13,96.70056673896094,97.5709459332212,94.88069668903952,95.81041717529295,11059500,0.0,0.0,95.81041717529295
2025-03-14,96.37418687001136,98.01602557949354,96.35440140773667,97.5610580444336,10199800,0.0,0.0,97.5610580444336
2025-03-17,97.65995708646126,99.02486715887709,97.5808378797536,98.27317810058594,8332100,0.0,0.0,98.27317810058594
2025-03-18,98.18416364856868,98.63913872664963,97.4028114504234,98.26329040527344,6727000,0.0,0.0,98.26329040527344
2025-03-19,98.56990978940146,99.85568569548546,98.38198561901233,99.1930160522461,8614600,0.0,0.0,99.1930160522461
2025-03-20,98.4808813362024,98.95563431179784,97.56105357706454,97.77864837646484,7836500,0.0,0.0,97.77864837646484
2025-03-21,97.3039045644542,98.79739010885216,96.68079829962534,98.3720932006836,15089900,0.0,0.0,98.3720932006836
2025-03-24,99.12377663508016,99.34137144245196,97.7786519585479,99.08421325683594,8224400,0.0,0.0,99.08421325683594
2025-03-25,99.54907485048794,100.64693408713748,99.31170212379,100.49857330322266,7365200,0.0,0.0,100.49857330322266
2025-03-26,100.58758552817396,101.15135047187736,99.16334161804804,99.67765045166016,6314000,0.0,0.0,99.67765045166016
2025-03-27,99.608415511638,99.92491499386828,98.49077836568732,99.35125732421876,6598800,0.0,0.0,99.35125732421876
2025-03-28,98.95563727218816,99.29191466609062,96.67089935607648,96.9972915649414,7679700,0.0,0.0,96.9972915649414
2025-03-31,95.77085868481724,97.76876025859244,94.6532139889738,97.62039947509766,10554000,0.0,0.0,97.62039947509766
2025-04-01,97.24455595569124,97.51159932170032,95.7807411702492,96.61155700683594,8762700,0.0,0.0,96.61155700683594
2025-04-02,95.56315944019308,97.23466884903635,95.3950131894098,96.8093719482422,7959900,0.0,0.0,96.8093719482422
2025-04-03,93.4762342094636,93.7432775791872,87.64076799421284,87.86824798583984,19353400,0.0,0.0,87.86824798583984
2025-04-04,85.0593169221124,86.58247303762616,82.17125820508556,82.6163330078125,22580900,0.0,0.0,82.6163330078125
